match_id,season,gameweek,status,home_team,away_team,home_elo,away_elo,elo_diff,home_form_5,home_goals_scored_5,home_goals_conceded_5,home_offensive_str,home_defensive_str,home_avg_overall,home_squad_value,away_form_5,away_goals_scored_5,away_goals_conceded_5,away_offensive_str,away_defensive_str,away_avg_overall,away_squad_value,odds_prob_home,odds_prob_draw,odds_prob_away,result
1444,2010/11,,finished,olympique-de-marseille,as-monaco,1661.6,1534.5,127.09999999999991,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
1445,2010/11,,finished,as-monaco,toulouse-fc,1540.1,1495.7,44.399999999999864,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
1446,2010/11,,finished,losc-lille,aj-auxerre,1586.0,1556.7,29.299999999999955,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
1447,2010/11,,finished,paris-saint-germain,stade-rennais,1449.4,1541.2,-91.79999999999995,2.4,2.0,0.4,2.0,0.4,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
1448,2010/11,,finished,fc-lorient,as-monaco,1509.1,1538.1,-29.0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
1449,2010/11,,finished,ogc-nice,stade-rennais,1509.1,1537.1,-28.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
1450,2010/11,,finished,rc-lens,paris-saint-germain,1443.5,1453.5,-10.0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
1451,2010/11,,finished,toulouse-fc,losc-lille,1497.7,1600.6,-102.89999999999986,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
1452,2010/11,,finished,as-monaco,stade-brestois-29,1520.7,1479.5,41.200000000000045,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,A
1453,2010/11,,finished,paris-saint-germain,ogc-nice,1469.1,1494.4,-25.300000000000182,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
1454,2010/11,,finished,stade-rennais,toulouse-fc,1551.8,1502.3,49.5,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
1455,2010/11,,finished,toulouse-fc,paris-saint-germain,1488.6,1470.2,18.399999999999864,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
1456,2010/11,,finished,rc-lens,stade-rennais,1428.0,1565.5,-137.5,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
1457,2010/11,,finished,olympique-lyonnais,losc-lille,1628.3,1596.0,32.299999999999955,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
1458,2010/11,,finished,rc-lens,ogc-nice,1434.0,1493.3,-59.299999999999955,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
1459,2010/11,,finished,losc-lille,olympique-de-marseille,1581.5,1656.0,-74.5,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
1460,2010/11,,finished,paris-saint-germain,aj-auxerre,1487.1,1542.0,-54.90000000000009,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
1461,2010/11,,finished,aj-auxerre,ogc-nice,1555.5,1474.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
1462,2010/11,,finished,toulouse-fc,rc-lens,1471.7,1452.7,19.0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
1463,2010/11,,finished,stade-rennais,olympique-lyonnais,1559.5,1642.8,-83.29999999999995,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
1464,2010/11,,finished,losc-lille,stade-brestois-29,1568.9,1497.4,71.5,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
1465,2010/11,,finished,ogc-nice,toulouse-fc,1462.2,1470.8,-8.599999999999909,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
1466,2010/11,,finished,paris-saint-germain,olympique-de-marseille,1473.6,1668.6,-195.0,2.4,2.0,0.4,2.0,0.4,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
1467,2010/11,,finished,olympique-de-marseille,rc-lens,1644.5,1453.6,190.9000000000001,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
1468,2010/11,,finished,aj-auxerre,stade-rennais,1567.9,1563.3,4.600000000000136,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
1469,2010/11,,finished,fc-lorient,paris-saint-germain,1526.4,1497.7,28.700000000000045,0.0,0.0,0.0,0.0,0.0,70.23,70850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
1470,2010/11,,finished,olympique-lyonnais,ogc-nice,1639.1,1478.6,160.5,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
1471,2010/11,,finished,stade-rennais,stade-brestois-29,1547.5,1484.7,62.799999999999955,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
1472,2010/11,,finished,toulouse-fc,olympique-de-marseille,1454.4,1636.5,-182.0999999999999,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
1473,2010/11,,finished,rc-lens,olympique-lyonnais,1461.6,1648.2,-186.60000000000014,1.6,1.6,1.6,1.6,1.6,72.84,82750000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
1474,2010/11,,finished,losc-lille,as-monaco,1581.6,1502.8,78.79999999999995,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
1475,2010/11,,finished,fc-lorient,stade-rennais,1525.1,1560.6,-35.5,0.0,0.0,0.0,0.0,0.0,70.23,70850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
1476,2010/11,,finished,as-monaco,ogc-nice,1490.4,1469.5,20.90000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
1477,2010/11,,finished,aj-auxerre,toulouse-fc,1583.6,1446.1,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,A
1478,2010/11,,finished,olympique-lyonnais,paris-saint-germain,1656.3,1499.0,157.29999999999995,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
1479,2010/11,,finished,stade-brestois-29,rc-lens,1471.5,1453.4,18.09999999999991,0.0,0.0,0.0,0.0,0.0,70.61,86650000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
1480,2010/11,,finished,olympique-de-marseille,stade-rennais,1644.8,1543.0,101.79999999999995,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
1481,2010/11,,finished,rc-lens,aj-auxerre,1438.3,1561.6,-123.29999999999995,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
1482,2010/11,,finished,losc-lille,fc-lorient,1594.1,1542.7,51.399999999999864,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
1483,2010/11,,finished,stade-rennais,as-monaco,1547.6,1489.5,58.09999999999991,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
1484,2010/11,,finished,ogc-nice,olympique-de-marseille,1470.5,1640.2,-169.70000000000005,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
1485,2010/11,,finished,paris-saint-germain,stade-brestois-29,1505.8,1486.7,19.09999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
1486,2010/11,,finished,aj-auxerre,olympique-de-marseille,1556.2,1617.0,-60.799999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
1487,2010/11,,finished,fc-lorient,rc-lens,1529.1,1443.7,85.39999999999986,0.0,0.0,0.0,0.0,0.0,70.23,70850000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
1488,2010/11,,finished,olympique-lyonnais,toulouse-fc,1649.5,1468.2,181.29999999999995,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
1489,2010/11,,finished,ogc-nice,stade-brestois-29,1493.7,1471.6,22.100000000000136,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
1490,2010/11,,finished,paris-saint-germain,as-monaco,1520.9,1476.1,44.80000000000018,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
1491,2010/11,,finished,toulouse-fc,fc-lorient,1459.8,1541.2,-81.40000000000009,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
1492,2010/11,,finished,olympique-de-marseille,olympique-lyonnais,1614.2,1657.9,-43.700000000000045,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
1493,2010/11,,finished,stade-brestois-29,olympique-de-marseille,1472.6,1616.2,-143.60000000000014,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
1494,2010/11,,finished,olympique-lyonnais,aj-auxerre,1655.9,1558.9,97.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
1495,2010/11,,finished,aj-auxerre,as-monaco,1563.3,1478.2,85.09999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,D
1496,2010/11,,finished,olympique-lyonnais,fc-lorient,1651.5,1521.5,130.0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
1497,2010/11,,finished,ogc-nice,losc-lille,1492.7,1607.7,-115.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
1498,2010/11,,finished,losc-lille,rc-lens,1618.6,1431.6,187.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
1499,2010/11,,finished,fc-lorient,stade-brestois-29,1511.2,1478.9,32.299999999999955,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
1500,2010/11,,finished,as-monaco,olympique-de-marseille,1482.0,1609.9,-127.90000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
1501,2010/11,,finished,stade-rennais,paris-saint-germain,1560.9,1518.9,42.0,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
1502,2010/11,,finished,aj-auxerre,losc-lille,1559.5,1626.7,-67.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
1503,2010/11,,finished,toulouse-fc,as-monaco,1479.5,1487.6,-8.099999999999909,1.4,1.6,2.2,1.6,2.2,68.76,60900000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
1504,2010/11,,finished,as-monaco,fc-lorient,1471.3,1525.8,-54.5,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
1505,2010/11,,finished,paris-saint-germain,rc-lens,1504.8,1423.5,81.29999999999995,2.4,2.0,0.4,2.0,0.4,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
1506,2010/11,,finished,losc-lille,toulouse-fc,1623.7,1495.9,127.79999999999995,0.0,0.0,0.0,0.0,0.0,72.18,86050000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
1507,2010/11,,finished,stade-rennais,ogc-nice,1575.0,1481.8,93.20000000000005,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
1508,2010/11,,finished,stade-brestois-29,as-monaco,1464.3,1489.8,-25.5,0.0,0.0,0.0,0.0,0.0,70.61,86650000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
1509,2010/11,,finished,ogc-nice,paris-saint-germain,1470.0,1501.1,-31.09999999999991,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
1510,2010/11,,finished,toulouse-fc,stade-rennais,1485.5,1586.8,-101.29999999999995,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
1511,2010/11,,finished,stade-rennais,rc-lens,1598.2,1427.1,171.10000000000014,2.4,2.6,1.8,2.6,1.8,73.39,253175000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
1512,2010/11,,finished,losc-lille,olympique-lyonnais,1634.0,1661.8,-27.799999999999955,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
1513,2010/11,,finished,paris-saint-germain,toulouse-fc,1515.7,1474.0,41.700000000000045,2.4,2.0,0.4,2.0,0.4,0.0,0,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,H
1514,2010/11,,finished,aj-auxerre,paris-saint-germain,1562.5,1529.8,32.700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
1515,2010/11,,finished,ogc-nice,rc-lens,1455.4,1418.4,37.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
1516,2010/11,,finished,olympique-de-marseille,losc-lille,1604.3,1635.3,-31.0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
1517,2010/11,,finished,stade-rennais,olympique-de-marseille,1606.9,1589.7,17.200000000000045,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
1518,2010/11,,finished,rc-lens,toulouse-fc,1420.1,1460.0,-39.90000000000009,1.6,1.6,1.6,1.6,1.6,72.84,82750000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,A
1519,2010/11,,finished,ogc-nice,aj-auxerre,1453.7,1577.0,-123.29999999999995,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,H
1520,2010/11,,finished,stade-brestois-29,losc-lille,1481.5,1649.9,-168.4000000000001,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,A
1521,2010/11,,finished,olympique-lyonnais,stade-rennais,1660.5,1590.2,70.29999999999995,2.0,2.0,1.4,2.0,1.4,72.74,89500000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,D
1522,2010/11,,finished,toulouse-fc,ogc-nice,1474.1,1475.2,-1.1000000000001364,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
1523,2010/11,,finished,olympique-de-marseille,paris-saint-germain,1606.5,1515.3,91.20000000000005,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,H
1524,2010/11,,finished,paris-saint-germain,fc-lorient,1503.4,1507.3,-3.8999999999998636,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,D
1525,2010/11,,finished,stade-rennais,aj-auxerre,1593.4,1555.6,37.80000000000018,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
1526,2010/11,,finished,rc-lens,olympique-de-marseille,1406.0,1618.4,-212.4000000000001,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,A
1527,2010/11,,finished,ogc-nice,olympique-lyonnais,1475.1,1657.3,-182.20000000000005,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
1528,2010/11,,finished,stade-brestois-29,stade-rennais,1472.7,1591.6,-118.89999999999986,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
1529,2010/11,,finished,as-monaco,losc-lille,1472.6,1658.7,-186.10000000000014,1.6,1.6,1.4,1.6,1.4,73.63,257100000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,H
1530,2010/11,,finished,olympique-lyonnais,rc-lens,1649.6,1398.7,250.89999999999986,2.0,2.0,1.4,2.0,1.4,72.74,89500000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,H
1531,2010/11,,finished,olympique-de-marseille,toulouse-fc,1625.7,1474.2,151.5,0.8,0.8,1.6,0.8,1.6,73.85,58850000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
1532,2010/11,,finished,rc-lens,stade-brestois-29,1392.6,1494.0,-101.40000000000009,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
1533,2010/11,,finished,ogc-nice,as-monaco,1482.8,1496.4,-13.600000000000136,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.6,1.6,1.4,1.6,1.4,73.63,257100000,,,,H
1534,2010/11,,finished,stade-rennais,fc-lorient,1570.3,1507.1,63.200000000000045,2.4,2.6,1.8,2.6,1.8,73.39,253175000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
1535,2010/11,,finished,toulouse-fc,aj-auxerre,1480.7,1557.3,-76.59999999999991,1.4,1.6,2.2,1.6,2.2,68.76,60900000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
1536,2010/11,,finished,paris-saint-germain,olympique-lyonnais,1503.6,1655.7,-152.10000000000014,2.4,2.0,0.4,2.0,0.4,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
1537,2010/11,,finished,aj-auxerre,rc-lens,1569.8,1397.1,172.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
1538,2010/11,,finished,stade-brestois-29,paris-saint-germain,1489.4,1526.2,-36.799999999999955,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
1539,2010/11,,finished,fc-lorient,losc-lille,1526.0,1634.9,-108.90000000000009,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
1540,2010/11,,finished,as-monaco,stade-rennais,1479.8,1551.5,-71.70000000000005,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
1541,2010/11,,finished,olympique-de-marseille,ogc-nice,1619.1,1499.5,119.59999999999991,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,H
1542,2010/11,,finished,rc-lens,fc-lorient,1404.5,1530.8,-126.29999999999995,1.6,1.6,1.6,1.6,1.6,72.84,82750000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
1543,2010/11,,finished,olympique-de-marseille,aj-auxerre,1629.8,1562.5,67.29999999999995,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
1544,2010/11,,finished,toulouse-fc,olympique-lyonnais,1468.2,1633.1,-164.89999999999986,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
1545,2010/11,,finished,stade-brestois-29,ogc-nice,1491.1,1488.8,2.2999999999999545,0.0,0.0,0.0,0.0,0.0,70.61,86650000,0.8,0.8,1.0,0.8,1.0,73.28,89200000,,,,D
1546,2010/11,,finished,fc-lorient,toulouse-fc,1541.3,1491.3,50.0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
1547,2010/11,,finished,as-monaco,paris-saint-germain,1499.1,1524.5,-25.40000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
1548,2010/11,,finished,olympique-lyonnais,olympique-de-marseille,1610.1,1626.8,-16.700000000000045,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
1549,2010/11,,finished,aj-auxerre,olympique-lyonnais,1565.5,1626.8,-61.299999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,H
1550,2010/11,,finished,olympique-de-marseille,stade-brestois-29,1610.0,1491.0,119.0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
1551,2010/11,,finished,fc-lorient,olympique-de-marseille,1539.0,1620.7,-81.70000000000005,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
1552,2010/11,,finished,as-monaco,rc-lens,1500.2,1394.0,106.20000000000005,1.6,1.6,1.4,1.6,1.4,73.63,257100000,1.6,1.6,1.6,1.6,1.6,72.84,82750000,,,,D
1553,2010/11,,finished,stade-brestois-29,olympique-lyonnais,1480.3,1608.0,-127.70000000000005,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
1554,2010/11,,finished,aj-auxerre,stade-brestois-29,1584.3,1485.9,98.39999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,A
1555,2010/11,,finished,ogc-nice,fc-lorient,1488.9,1542.7,-53.799999999999955,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,H
1556,2010/11,,finished,paris-saint-germain,losc-lille,1523.3,1630.0,-106.70000000000005,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,,,,D
1557,2010/11,,finished,stade-brestois-29,toulouse-fc,1506.3,1493.6,12.700000000000045,0.0,0.0,0.0,0.0,0.0,70.61,86650000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,A
1558,2010/11,,finished,losc-lille,stade-rennais,1625.2,1532.2,93.0,0.0,0.0,0.0,0.0,0.0,72.18,86050000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,H
1559,2010/11,,finished,fc-lorient,aj-auxerre,1524.2,1563.9,-39.700000000000045,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,A
1560,2010/11,,finished,as-monaco,olympique-lyonnais,1495.5,1602.4,-106.90000000000009,1.6,1.6,1.4,1.6,1.4,73.63,257100000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
1561,2011/12,,finished,ogc-nice,olympique-lyonnais,1507.3,1613.6,-106.29999999999995,0.8,0.8,1.0,0.8,1.0,73.28,89200000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,A
1562,2011/12,,finished,paris-saint-germain,fc-lorient,1528.1,1510.0,18.09999999999991,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,,,,A
1563,2011/12,,finished,stade-rennais,paris-saint-germain,1520.4,1511.3,9.100000000000136,2.4,2.6,1.8,2.6,1.8,73.39,253175000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,D
1564,2011/12,,finished,aj-auxerre,olympique-de-marseille,1578.1,1617.0,-38.90000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,D
1565,2011/12,,finished,stade-brestois-29,olympique-lyonnais,1489.8,1624.9,-135.10000000000014,0.0,0.0,0.0,0.0,0.0,70.61,86650000,2.0,2.0,1.4,2.0,1.4,72.74,89500000,,,,D
1566,2011/12,,finished,ogc-nice,toulouse-fc,1496.1,1510.2,-14.100000000000136,0.8,0.8,1.0,0.8,1.0,73.28,89200000,1.4,1.6,2.2,1.6,2.2,68.76,60900000,,,,D
1567,2011/12,,finished,ogc-nice,stade-brestois-29,1496.7,1495.7,1.0,0.8,0.8,1.0,0.8,1.0,73.28,89200000,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,D
1568,2011/12,,finished,losc-lille,olympique-de-marseille,1637.1,1615.2,21.899999999999864,0.0,0.0,0.0,0.0,0.0,72.18,86050000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
1569,2011/12,,finished,toulouse-fc,paris-saint-germain,1509.5,1511.7,-2.2000000000000455,1.4,1.6,2.2,1.6,2.2,68.76,60900000,2.4,2.0,0.4,2.0,0.4,0.0,0,,,,A
1570,2011/12,,finished,olympique-de-marseille,stade-rennais,1600.2,1520.0,80.20000000000005,0.8,0.8,1.6,0.8,1.6,73.85,58850000,2.4,2.6,1.8,2.6,1.8,73.39,253175000,,,,A
1571,2011/12,,finished,paris-saint-germain,stade-brestois-29,1527.6,1495.7,31.899999999999864,2.4,2.0,0.4,2.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,70.61,86650000,,,,H
1572,2011/12,,finished,olympique-lyonnais,olympique-de-marseille,1619.0,1580.6,38.40000000000009,2.0,2.0,1.4,2.0,1.4,72.74,89500000,0.8,0.8,1.6,0.8,1.6,73.85,58850000,,,,H
1573,2011/12,,finished,fc-lorient,aj-auxerre,1526.9,1579.9,-53.0,0.0,0.0,0.0,0.0,0.0,70.23,70850000,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,D
